"host","date_stamp","type","cpu","device","r_s","w_s","rsec_s","wsec_s","avgqu-sz","await","svctm","util_pct"
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdx","0.00","0.20","0.0","0.0","0.00","1.00","1.00","0.02" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.50","F","0.0999999999999943","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sda","0.00","6.80","0.0","0.1","0.01","0.85","0.03","0.02" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdb","0.00","6.80","0.0","0.1","0.01","0.88","0.03","0.02" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","D","0.0699999999999932","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1111.55","F","0.0699999999999932","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sda","0.00","4.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdb","0.00","4.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdi","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdk","0.00","1.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdl","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","D","0.0400000000000063","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.00","F","0.0400000000000063","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sda","0.00","11.60","0.0","0.2","0.01","0.93","0.05","0.06" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdb","0.00","11.80","0.0","0.2","0.01","0.95","0.05","0.06" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdd","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdj","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","D","0.870000000000005","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdab","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.05","F","0.870000000000005","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sda","0.00","6.20","0.0","0.2","0.00","0.06","0.06","0.04" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdb","0.00","6.20","0.0","0.2","0.00","0.06","0.06","0.04" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdl","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","D","0.480000000000004","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdo","0.00","0.40","0.0","0.0","0.00","0.50","0.50","0.02" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.10","F","0.480000000000004","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sda","0.00","5.80","0.0","0.1","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdb","0.00","5.80","0.0","0.1","0.00","0.24","0.03","0.02" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sde","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdk","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","D","0.0300000000000011","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdv","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.15","F","0.0300000000000011","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sda","0.00","16.60","0.0","0.1","0.01","0.88","0.02","0.04" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdb","0.00","16.60","0.0","0.1","0.02","1.04","0.02","0.04" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdh","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdj","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdk","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","D","0.140000000000001","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdn","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdo","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdp","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdq","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdr","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sds","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdt","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdu","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdv","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdw","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdx","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdy","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdz","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdaa","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdab","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.20","F","0.140000000000001","sdac","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1112.25","D","0.019999999999996","sda","0.00","7.58","0.0","0.1","0.00","0.61","0.11","0.08" 
